InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
542868,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,8,2011-02-01 12:25:00,3.75,16419,United Kingdom
542868,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-02-01 12:25:00,1.25,16419,United Kingdom
542869,20676,RED RETROSPOT BOWL,8,2011-02-01 12:27:00,1.25,17035,United Kingdom
542869,21240,BLUE POLKADOT CUP,8,2011-02-01 12:27:00,0.85,17035,United Kingdom
542869,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-02-01 12:27:00,9.95,17035,United Kingdom
542869,84510C,SET OF 4 POLKADOT COASTERS,10,2011-02-01 12:27:00,1.25,17035,United Kingdom
542869,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-01 12:27:00,1.69,17035,United Kingdom
542870,22037,ROBOT BIRTHDAY CARD,12,2011-02-01 12:29:00,0.42,15203,United Kingdom
542881,22297,HEART IVORY TRELLIS SMALL,4,2011-02-01 12:54:00,1.25,14587,United Kingdom
542881,21754,HOME BUILDING BLOCK WORD,1,2011-02-01 12:54:00,5.95,14587,United Kingdom
542881,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-02-01 12:54:00,3.75,14587,United Kingdom
542881,22156,HEART DECORATION WITH PEARLS ,2,2011-02-01 12:54:00,0.85,14587,United Kingdom
542881,22522,CHILDS GARDEN FORK BLUE ,2,2011-02-01 12:54:00,0.85,14587,United Kingdom
542881,22523,CHILDS GARDEN FORK PINK,1,2011-02-01 12:54:00,0.85,14587,United Kingdom
542881,22520,CHILDS GARDEN TROWEL BLUE ,2,2011-02-01 12:54:00,0.85,14587,United Kingdom
542886,21383,PACK OF 12 STICKY BUNNIES,1,2011-02-01 13:09:00,0.65,16515,United Kingdom
542886,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-02-01 13:09:00,0.95,16515,United Kingdom
542886,85206A,CREAM FELT EASTER EGG BASKET,3,2011-02-01 13:09:00,1.65,16515,United Kingdom
542886,22977,DOLLY GIRL CHILDRENS EGG CUP,2,2011-02-01 13:09:00,1.25,16515,United Kingdom
542888,21844,RED RETROSPOT MUG,6,2011-02-01 13:15:00,2.95,15687,United Kingdom
542888,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-02-01 13:15:00,4.95,15687,United Kingdom
542890,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-02-01 13:25:00,3.75,15311,United Kingdom
542890,21563,RED HEART SHAPE LOVE BUCKET ,2,2011-02-01 13:25:00,2.95,15311,United Kingdom
542890,21989,PACK OF 20 SKULL PAPER NAPKINS,4,2011-02-01 13:25:00,0.85,15311,United Kingdom
542890,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,120,2011-02-01 13:25:00,0.36,15311,United Kingdom
542890,82567,"AIRLINE LOUNGE,METAL SIGN",3,2011-02-01 13:25:00,2.1,15311,United Kingdom
542890,20665,RED RETROSPOT PURSE ,2,2011-02-01 13:25:00,2.95,15311,United Kingdom
542890,84849D,HOT BATHS SOAP HOLDER,2,2011-02-01 13:25:00,1.69,15311,United Kingdom
542890,21166,COOK WITH WINE METAL SIGN ,3,2011-02-01 13:25:00,1.95,15311,United Kingdom
542890,21035,SET/2 RED RETROSPOT TEA TOWELS ,3,2011-02-01 13:25:00,2.95,15311,United Kingdom
542890,84971S,SMALL HEART FLOWERS HOOK ,24,2011-02-01 13:25:00,0.85,15311,United Kingdom
542890,22313,OFFICE MUG WARMER PINK,2,2011-02-01 13:25:00,2.95,15311,United Kingdom
542890,21467,CHERRY CROCHET FOOD COVER,3,2011-02-01 13:25:00,3.75,15311,United Kingdom
542890,84509C,SET OF 4 POLKADOT PLACEMATS ,24,2011-02-01 13:25:00,2.95,15311,United Kingdom
542890,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-02-01 13:25:00,2.95,15311,United Kingdom
542890,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-02-01 13:25:00,6.75,15311,United Kingdom
542890,85163B,BLACK BAROQUE WALL CLOCK ,1,2011-02-01 13:25:00,12.75,15311,United Kingdom
542890,21122,SET/10 PINK POLKADOT PARTY CANDLES,7,2011-02-01 13:25:00,1.25,15311,United Kingdom
542890,22262,FELT EGG COSY CHICKEN,12,2011-02-01 13:25:00,0.85,15311,United Kingdom
542891,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2011-02-01 13:26:00,6.45,16705,United Kingdom
542891,84792,ENCHANTED BIRD COATHANGER 5 HOOK,24,2011-02-01 13:26:00,3.81,16705,United Kingdom
542891,23230,WRAP ALPHABET DESIGN,25,2011-02-01 13:26:00,0.42,16705,United Kingdom
542891,21069,VINTAGE BILLBOARD TEA MUG,72,2011-02-01 13:26:00,1.06,16705,United Kingdom
542891,21121,SET/10 RED POLKADOT PARTY CANDLES,48,2011-02-01 13:26:00,1.25,16705,United Kingdom
542891,21916,SET 12 RETRO WHITE CHALK STICKS,48,2011-02-01 13:26:00,0.42,16705,United Kingdom
542891,22456,NATURAL SLATE CHALKBOARD LARGE ,18,2011-02-01 13:26:00,4.25,16705,United Kingdom
542891,22960,JAM MAKING SET WITH JARS,12,2011-02-01 13:26:00,3.75,16705,United Kingdom
542893,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-01 13:36:00,1.25,18202,United Kingdom
542893,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-01 13:36:00,1.25,18202,United Kingdom
542894,21386,IVORY HANGING DECORATION  EGG,12,2011-02-01 13:45:00,0.85,12775,Netherlands
542894,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-02-01 13:45:00,7.95,12775,Netherlands
542895,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-02-01 13:47:00,1.45,14549,United Kingdom
542895,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-02-01 13:47:00,8.5,14549,United Kingdom
542895,21621,VINTAGE UNION JACK BUNTING,2,2011-02-01 13:47:00,8.5,14549,United Kingdom
542895,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2011-02-01 13:47:00,0.85,14549,United Kingdom
542895,22663,JUMBO BAG DOLLY GIRL DESIGN,3,2011-02-01 13:47:00,1.95,14549,United Kingdom
542895,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-02-01 13:47:00,2.95,14549,United Kingdom
542895,21174,POTTERING IN THE SHED METAL SIGN,1,2011-02-01 13:47:00,1.95,14549,United Kingdom
542895,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2011-02-01 13:47:00,1.95,14549,United Kingdom
542895,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-02-01 13:47:00,2.95,14549,United Kingdom
542896,48129,DOORMAT TOPIARY,10,2011-02-01 13:50:00,6.75,15981,United Kingdom
542897,15056BL,EDWARDIAN PARASOL BLACK,33,2011-02-01 13:55:00,5.95,15854,United Kingdom
542897,20679,EDWARDIAN PARASOL RED,9,2011-02-01 13:55:00,5.95,15854,United Kingdom
542898,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-02-01 14:01:00,2.95,16110,United Kingdom
542898,20757,RED DAISY POCKET BOOK ,3,2011-02-01 14:01:00,0.85,16110,United Kingdom
542898,22560,TRADITIONAL MODELLING CLAY,2,2011-02-01 14:01:00,1.25,16110,United Kingdom
542898,22921,HERB MARKER CHIVES ,2,2011-02-01 14:01:00,0.65,16110,United Kingdom
542898,20755,BLUE PAISLEY POCKET BOOK,3,2011-02-01 14:01:00,0.85,16110,United Kingdom
542898,20764,ABSTRACT CIRCLES SKETCHBOOK ,1,2011-02-01 14:01:00,3.75,16110,United Kingdom
542898,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2011-02-01 14:01:00,3.75,16110,United Kingdom
542898,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-02-01 14:01:00,2.1,16110,United Kingdom
542898,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-02-01 14:01:00,4.95,16110,United Kingdom
542898,82578,KITCHEN METAL SIGN,1,2011-02-01 14:01:00,0.55,16110,United Kingdom
542898,22429,ENAMEL MEASURING JUG CREAM,2,2011-02-01 14:01:00,4.25,16110,United Kingdom
542898,22567,20 DOLLY PEGS RETROSPOT,2,2011-02-01 14:01:00,1.25,16110,United Kingdom
542898,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,2011-02-01 14:01:00,0.65,16110,United Kingdom
542898,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,2011-02-01 14:01:00,2.95,16110,United Kingdom
542898,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4,2011-02-01 14:01:00,1.49,16110,United Kingdom
542898,22150,3 STRIPEY MICE FELTCRAFT,2,2011-02-01 14:01:00,1.95,16110,United Kingdom
542898,22916,HERB MARKER THYME,2,2011-02-01 14:01:00,0.65,16110,United Kingdom
542898,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-02-01 14:01:00,2.1,16110,United Kingdom
542898,22919,HERB MARKER MINT,2,2011-02-01 14:01:00,0.65,16110,United Kingdom
542898,22561,WOODEN SCHOOL COLOURING SET,2,2011-02-01 14:01:00,1.65,16110,United Kingdom
542898,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-02-01 14:01:00,0.55,16110,United Kingdom
542898,22315,200 RED + WHITE BENDY STRAWS,1,2011-02-01 14:01:00,1.25,16110,United Kingdom
542898,21459,YELLOW EASTER EGG HUNT START POST,1,2011-02-01 14:01:00,1.95,16110,United Kingdom
542899,22659,LUNCH BOX I LOVE LONDON,12,2011-02-01 14:12:00,1.95,17376,United Kingdom
542899,22621,TRADITIONAL KNITTING NANCY,4,2011-02-01 14:12:00,1.45,17376,United Kingdom
542899,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-02-01 14:12:00,4.95,17376,United Kingdom
542900,22282,12 EGG HOUSE PAINTED WOOD,2,2011-02-01 14:24:00,12.75,14180,United Kingdom
542900,22203,MILK PAN RED RETROSPOT,4,2011-02-01 14:24:00,3.75,14180,United Kingdom
542902,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-02-01 14:43:00,1.25,16011,United Kingdom
542902,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-02-01 14:43:00,1.25,16011,United Kingdom
542904,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-02-01 14:58:00,1.65,12682,France
542907,21363,HOME SMALL WOOD LETTERS,15,2011-02-01 15:15:00,4.95,13854,United Kingdom
542907,22487,WHITE WOOD GARDEN PLANT LADDER,12,2011-02-01 15:15:00,8.5,13854,United Kingdom
542908,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-02-01 15:24:00,2.95,13110,United Kingdom
542908,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-02-01 15:24:00,2.95,13110,United Kingdom
542908,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-02-01 15:24:00,1.65,13110,United Kingdom
C542910,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2011-02-01 15:38:00,7.65,17511,United Kingdom
C542910,22423,REGENCY CAKESTAND 3 TIER,-2,2011-02-01 15:38:00,10.95,17511,United Kingdom
C542912,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-02-01 15:49:00,2.95,13141,United Kingdom
542914,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-02-01 16:03:00,7.95,16161,United Kingdom
542914,21563,RED HEART SHAPE LOVE BUCKET ,3,2011-02-01 16:03:00,2.95,16161,United Kingdom
542914,20728,LUNCH BAG CARS BLUE,5,2011-02-01 16:03:00,1.65,16161,United Kingdom
542914,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2011-02-01 16:03:00,1.25,16161,United Kingdom
542914,21931,JUMBO STORAGE BAG SUKI,8,2011-02-01 16:03:00,1.95,16161,United Kingdom
542914,22384,LUNCH BAG PINK POLKADOT,5,2011-02-01 16:03:00,1.65,16161,United Kingdom
542914,85099C,JUMBO  BAG BAROQUE BLACK WHITE,8,2011-02-01 16:03:00,1.95,16161,United Kingdom
542915,35400,WOODEN BOX ADVENT CALENDAR ,4,2011-02-01 16:18:00,8.95,15940,United Kingdom
542922,15056N,EDWARDIAN PARASOL NATURAL,3,2011-02-02 09:06:00,5.95,12682,France
542922,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2011-02-02 09:06:00,1.25,12682,France
542922,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-02-02 09:06:00,1.25,12682,France
542922,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2011-02-02 09:06:00,2.55,12682,France
542923,22846,BREAD BIN DINER STYLE RED ,1,2011-02-02 09:08:00,16.95,14665,United Kingdom
542923,22963,JAM JAR WITH GREEN LID,12,2011-02-02 09:08:00,0.85,14665,United Kingdom
542923,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-02-02 09:08:00,2.95,14665,United Kingdom
542926,22899,CHILDREN'S APRON DOLLY GIRL ,36,2011-02-02 09:49:00,2.1,12559,Germany
542928,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-02-02 10:22:00,1.65,17863,United Kingdom
542928,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,12,2011-02-02 10:22:00,2.55,17863,United Kingdom
542928,22659,LUNCH BOX I LOVE LONDON,12,2011-02-02 10:22:00,1.95,17863,United Kingdom
542928,22551,PLASTERS IN TIN SPACEBOY,12,2011-02-02 10:22:00,1.65,17863,United Kingdom
542929,22386,JUMBO BAG PINK POLKADOT,10,2011-02-02 10:34:00,1.95,17811,United Kingdom
542929,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-02-02 10:34:00,4.95,17811,United Kingdom
542929,20717,STRAWBERRY SHOPPER BAG,1,2011-02-02 10:34:00,1.25,17811,United Kingdom
542929,85099F,JUMBO BAG STRAWBERRY,10,2011-02-02 10:34:00,1.95,17811,United Kingdom
542929,21539,RED RETROSPOT BUTTER DISH,1,2011-02-02 10:34:00,4.95,17811,United Kingdom
542929,22961,JAM MAKING SET PRINTED,1,2011-02-02 10:34:00,1.45,17811,United Kingdom
542929,20711,JUMBO BAG TOYS ,10,2011-02-02 10:34:00,1.95,17811,United Kingdom
542929,21907,I'M ON HOLIDAY METAL SIGN,1,2011-02-02 10:34:00,2.1,17811,United Kingdom
542929,21033,JUMBO BAG CHARLIE AND LOLA TOYS,5,2011-02-02 10:34:00,2.95,17811,United Kingdom
542930,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",8,2011-02-02 10:41:00,4.95,14233,United Kingdom
542930,20718,RED RETROSPOT SHOPPER BAG,40,2011-02-02 10:41:00,1.25,14233,United Kingdom
542932,22855,FINE WICKER HEART ,36,2011-02-02 10:54:00,1.25,13089,United Kingdom
542932,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,16,2011-02-02 10:54:00,2.1,13089,United Kingdom
542932,22178,VICTORIAN GLASS HANGING T-LIGHT,48,2011-02-02 10:54:00,1.25,13089,United Kingdom
542932,22088,PAPER BUNTING COLOURED LACE,12,2011-02-02 10:54:00,2.95,13089,United Kingdom
542932,22983,CARD BILLBOARD FONT,12,2011-02-02 10:54:00,0.42,13089,United Kingdom
542932,22631,CIRCUS PARADE LUNCH BOX ,12,2011-02-02 10:54:00,1.95,13089,United Kingdom
542932,22629,SPACEBOY LUNCH BOX ,12,2011-02-02 10:54:00,1.95,13089,United Kingdom
542932,21445,12 PINK ROSE PEG PLACE SETTINGS,12,2011-02-02 10:54:00,1.25,13089,United Kingdom
542932,22962,JAM JAR WITH PINK LID,12,2011-02-02 10:54:00,0.85,13089,United Kingdom
542932,21955,DOORMAT UNION JACK GUNS AND ROSES,4,2011-02-02 10:54:00,7.95,13089,United Kingdom
542932,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,2011-02-02 10:54:00,1.25,13089,United Kingdom
542933,22624,IVORY KITCHEN SCALES,12,2011-02-02 10:56:00,7.65,14411,United Kingdom
542933,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,24,2011-02-02 10:56:00,4.25,14411,United Kingdom
542933,22842,BISCUIT TIN VINTAGE RED,12,2011-02-02 10:56:00,5.95,14411,United Kingdom
542934,48129,DOORMAT TOPIARY,10,2011-02-02 11:01:00,6.75,13093,United Kingdom
542934,22380,TOY TIDY SPACEBOY  ,10,2011-02-02 11:01:00,2.1,13093,United Kingdom
542934,22847,BREAD BIN DINER STYLE IVORY,4,2011-02-02 11:01:00,14.95,13093,United Kingdom
542934,22379,RECYCLING BAG RETROSPOT ,25,2011-02-02 11:01:00,2.1,13093,United Kingdom
542934,48138,DOORMAT UNION FLAG,10,2011-02-02 11:01:00,6.75,13093,United Kingdom
542934,22848,BREAD BIN DINER STYLE PINK,4,2011-02-02 11:01:00,14.95,13093,United Kingdom
542989,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-02-02 11:41:00,0.29,15226,United Kingdom
542989,22642,SET OF 4 NAPKIN CHARMS STARS   ,12,2011-02-02 11:41:00,2.55,15226,United Kingdom
542989,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-02-02 11:41:00,4.95,15226,United Kingdom
542990,20830,SILVER PHOTO FRAME,6,2011-02-02 11:43:00,2.1,13468,United Kingdom
542992,85019C,CURIOUS  IMAGES NOTEBOOK SET,24,2011-02-02 11:55:00,1.25,14460,United Kingdom
542993,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-02-02 12:02:00,2.95,16156,United Kingdom
542993,22857,ASSORTED EASTER GIFT TAGS,12,2011-02-02 12:02:00,0.85,16156,United Kingdom
542994,48138,DOORMAT UNION FLAG,10,2011-02-02 12:03:00,6.75,17230,United Kingdom
542994,21498,RED RETROSPOT WRAP ,25,2011-02-02 12:03:00,0.42,17230,United Kingdom
542994,22660,DOORMAT I LOVE LONDON,4,2011-02-02 12:03:00,7.95,17230,United Kingdom
542995,48111,DOORMAT 3 SMILEY CATS,2,2011-02-02 12:09:00,7.95,13728,United Kingdom
542995,48188,DOORMAT WELCOME PUPPIES,2,2011-02-02 12:09:00,7.95,13728,United Kingdom
542995,22284,HEN HOUSE DECORATION,12,2011-02-02 12:09:00,1.65,13728,United Kingdom
543001,22766,PHOTO FRAME CORNICE,8,2011-02-02 12:26:00,2.95,14127,United Kingdom
543001,85130C,BEADED CRYSTAL HEART BLUE  LARGE,12,2011-02-02 12:26:00,1.65,14127,United Kingdom
543002,22052,VINTAGE CARAVAN GIFT WRAP,25,2011-02-02 12:36:00,0.42,13491,United Kingdom
543005,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,2011-02-02 12:42:00,0.85,16378,United Kingdom
543005,22961,JAM MAKING SET PRINTED,12,2011-02-02 12:42:00,1.45,16378,United Kingdom
543006,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-02-02 12:53:00,2.95,17975,United Kingdom
543006,22667,RECIPE BOX RETROSPOT ,1,2011-02-02 12:53:00,2.95,17975,United Kingdom
543006,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2011-02-02 12:53:00,2.95,17975,United Kingdom
543006,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2011-02-02 12:53:00,1.25,17975,United Kingdom
543006,47599A,PINK PARTY BAGS,1,2011-02-02 12:53:00,2.1,17975,United Kingdom
543006,21755,LOVE BUILDING BLOCK WORD,10,2011-02-02 12:53:00,5.95,17975,United Kingdom
543006,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-02-02 12:53:00,0.55,17975,United Kingdom
543007,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-02-02 12:54:00,1.25,13894,United Kingdom
543007,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-02-02 12:54:00,0.65,13894,United Kingdom
543007,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-02-02 12:54:00,1.25,13894,United Kingdom
543008,21934,SKULL SHOULDER BAG,10,2011-02-02 13:07:00,1.65,13824,United Kingdom
543008,22621,TRADITIONAL KNITTING NANCY,96,2011-02-02 13:07:00,1.25,13824,United Kingdom
543009,20727,LUNCH BAG  BLACK SKULL.,10,2011-02-02 13:11:00,1.65,18041,United Kingdom
543009,21830,ASSORTED CREEPY CRAWLIES,24,2011-02-02 13:11:00,0.42,18041,United Kingdom
543010,22852,DOG BOWL VINTAGE CREAM,4,2011-02-02 13:16:00,4.25,18250,United Kingdom
543010,22961,JAM MAKING SET PRINTED,12,2011-02-02 13:16:00,1.45,18250,United Kingdom
543010,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-02-02 13:16:00,0.85,18250,United Kingdom
543010,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,2011-02-02 13:16:00,1.65,18250,United Kingdom
543010,22492,MINI PAINT SET VINTAGE ,36,2011-02-02 13:16:00,0.65,18250,United Kingdom
543011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-02-02 13:25:00,2.95,15270,United Kingdom
543015,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-02-02 13:46:00,8.5,14188,United Kingdom
543015,22663,JUMBO BAG DOLLY GIRL DESIGN,20,2011-02-02 13:46:00,1.95,14188,United Kingdom
543015,22664,TOY TIDY DOLLY GIRL DESIGN,20,2011-02-02 13:46:00,2.1,14188,United Kingdom
543019,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-02 14:25:00,12.75,17912,United Kingdom
543019,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-02-02 14:25:00,2.95,17912,United Kingdom
543020,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-02-02 14:29:00,9.95,15005,United Kingdom
543020,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-02-02 14:29:00,6.45,15005,United Kingdom
543020,22467,GUMBALL COAT RACK,3,2011-02-02 14:29:00,2.55,15005,United Kingdom
543020,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-02 14:29:00,1.45,15005,United Kingdom
543020,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,6,2011-02-02 14:29:00,0.65,15005,United Kingdom
543020,22273,FELTCRAFT DOLL MOLLY,1,2011-02-02 14:29:00,2.95,15005,United Kingdom
543020,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-02-02 14:29:00,3.75,15005,United Kingdom
543020,21481,FAWN BLUE HOT WATER BOTTLE,2,2011-02-02 14:29:00,2.95,15005,United Kingdom
543020,22386,JUMBO BAG PINK POLKADOT,4,2011-02-02 14:29:00,1.95,15005,United Kingdom
543020,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-02-02 14:29:00,4.25,15005,United Kingdom
543021,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-02-02 14:36:00,1.95,15421,United Kingdom
543022,22189,CREAM HEART CARD HOLDER,6,2011-02-02 14:37:00,3.95,16771,United Kingdom
543022,82578,KITCHEN METAL SIGN,4,2011-02-02 14:37:00,0.55,16771,United Kingdom
543022,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-02-02 14:37:00,4.25,16771,United Kingdom
543022,20961,STRAWBERRY BATH SPONGE ,10,2011-02-02 14:37:00,1.25,16771,United Kingdom
543022,84723,CHERRY BLOSSOM CANVAS ART PICTURE,1,2011-02-02 14:37:00,7.95,16771,United Kingdom
543022,21288,STRIPEY CHOCOLATE NESTING BOXES,2,2011-02-02 14:37:00,2.95,16771,United Kingdom
543022,84818,DANISH ROSE PHOTO FRAME,2,2011-02-02 14:37:00,2.55,16771,United Kingdom
543022,22067,CHOC TRUFFLE GOLD TRINKET POT ,4,2011-02-02 14:37:00,1.65,16771,United Kingdom
543022,44089A,PINK GAUZE BUTTERFLY LAMPSHADE,4,2011-02-02 14:37:00,0.42,16771,United Kingdom
543022,22703,PINK CAT BOWL,1,2011-02-02 14:37:00,2.1,16771,United Kingdom
543023,22470,HEART OF WICKER LARGE,12,2011-02-02 14:38:00,2.95,15270,United Kingdom
543023,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2011-02-02 14:38:00,0.85,15270,United Kingdom
543024,21238,RED RETROSPOT CUP,2,2011-02-02 14:39:00,0.72,13777,United Kingdom
543025,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-02-02 14:40:00,0.55,17446,United Kingdom
C543026,22198,LARGE POPCORN HOLDER ,-2,2011-02-02 14:44:00,1.65,16717,United Kingdom
543028,22244,3 HOOK HANGER MAGIC GARDEN,12,2011-02-02 15:09:00,1.95,14443,United Kingdom
543028,21626,VINTAGE UNION JACK PENNANT,12,2011-02-02 15:09:00,1.95,14443,United Kingdom
543028,22483,RED GINGHAM TEDDY BEAR ,6,2011-02-02 15:09:00,2.95,14443,United Kingdom
543028,22260,FELT EGG COSY BLUE RABBIT ,12,2011-02-02 15:09:00,0.85,14443,United Kingdom
543028,22341,LOVE GARLAND PAINTED ZINC ,12,2011-02-02 15:09:00,1.65,14443,United Kingdom
543029,21754,HOME BUILDING BLOCK WORD,3,2011-02-02 15:13:00,5.95,13576,United Kingdom
543029,82001S,VINYL RECORD FRAME SILVER,24,2011-02-02 15:13:00,3.39,13576,United Kingdom
543030,16012,FOOD/DRINK SPONGE STICKERS,24,2011-02-02 15:22:00,0.21,12437,France
543030,21062,PARTY INVITES SPACEMAN,12,2011-02-02 15:22:00,0.85,12437,France
543031,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-02-02 15:26:00,1.25,14798,United Kingdom
543031,22196,SMALL HEART MEASURING SPOONS,12,2011-02-02 15:26:00,0.85,14798,United Kingdom
543033,21198,WHITE HEART CONFETTI IN TUBE,1,2011-02-02 15:48:00,1.65,17841,United Kingdom
543033,22196,SMALL HEART MEASURING SPOONS,1,2011-02-02 15:48:00,0.85,17841,United Kingdom
543033,22133,PINK LOVE HEART SHAPE CUP,1,2011-02-02 15:48:00,0.85,17841,United Kingdom
543033,22196,SMALL HEART MEASURING SPOONS,1,2011-02-02 15:48:00,0.85,17841,United Kingdom
543033,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,4,2011-02-02 15:48:00,1.25,17841,United Kingdom
543033,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-02-02 15:48:00,4.95,17841,United Kingdom
543036,22914,BLUE COAT RACK PARIS FASHION,2,2011-02-02 15:57:00,4.95,17223,United Kingdom
543036,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-02-02 15:57:00,2.95,17223,United Kingdom
543036,46000U,POLYESTER FILLER PAD 30CMx30CM,2,2011-02-02 15:57:00,1.25,17223,United Kingdom
543040,20674,GREEN POLKADOT BOWL,1,2011-02-02 17:06:00,1.25,17337,United Kingdom
543040,22495,SET OF 2 ROUND TINS CAMEMBERT ,2,2011-02-02 17:06:00,2.95,17337,United Kingdom
543040,82583,HOT BATHS METAL SIGN,1,2011-02-02 17:06:00,2.1,17337,United Kingdom
543040,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,1,2011-02-02 17:06:00,3.75,17337,United Kingdom
543040,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-02-02 17:06:00,1.25,17337,United Kingdom
543040,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,2011-02-02 17:06:00,1.45,17337,United Kingdom
543040,21910,WAY OUT METAL SIGN ,1,2011-02-02 17:06:00,1.65,17337,United Kingdom
543040,21871,SAVE THE PLANET MUG,1,2011-02-02 17:06:00,1.25,17337,United Kingdom
543040,22314,OFFICE MUG WARMER CHOC+BLUE,1,2011-02-02 17:06:00,2.95,17337,United Kingdom
543040,22419,LIPSTICK PEN RED,6,2011-02-02 17:06:00,0.42,17337,United Kingdom
